,AUC,Percent Change,Difference
TS,0.92043675,0.0,0.396625280380249
SP1,0.9170855,0.0,0.16914749145507812
SPTS,0.9203325,0.0,0.4090723991394043
SPU,0.9138425,0.7524999976158142,-0.04485321044921875
