,NLL,ECE10,ECE15,ECE20
TS,1.2506177425384521,0.0458010733127594,0.04624196141958237,0.05382058396935463
SP1,1.213234782218933,0.03216341882944107,0.03545547276735306,0.03324255719780922
SPTS,1.2333080768585205,0.03367987647652626,0.03788222000002861,0.037925608456134796
SPU,1.211153507232666,0.027338996529579163,0.03069443069398403,0.0316011905670166
