,AUC,Percent Change,Difference
TS,0.8626007499999999,0.0,0.35075807571411133
SP1,0.860451,0.0,0.16479825973510742
SPTS,0.862581875,0.0,0.3764212131500244
SPU,0.8584907500000001,0.6629999876022339,-0.03002333641052246
