,AUC,Percent Change,Difference
TS,0.868318,0.0,0.4167048931121826
SP1,0.865548,0.0,0.2032790184020996
SPTS,0.868272,0.0,0.4454677104949951
SPU,0.86375125,0.597000002861023,0.00846409797668457
