,AUC,Percent Change,Difference
TS,0.92530425,0.0,0.678595781326294
SP1,0.92186275,0.0,0.3347334861755371
SPTS,0.92522225,0.0,0.690004825592041
SPU,0.9208106250000001,0.012000000104308128,0.2517671585083008
