,AUC,Percent Change,Difference
TS,0.90883725,0.0,0.57379150390625
SP1,0.9036090000000001,0.0,0.26838016510009766
SPTS,0.90871075,0.0,0.5884323120117188
SPU,0.90336675,0.0,0.25683069229125977
