,AUC,Percent Change,Difference
TS,0.8894182500000001,0.0,0.9569110870361328
SP1,0.8789677500000002,0.0,0.5408987998962402
SPTS,0.8893015000000002,0.0,0.9749133586883545
SPU,0.8778265,0.0,0.49720191955566406
