,AUC,Percent Change,Difference
TS,0.9214907499999999,0.0,0.9243597984313965
SP1,0.9103355,0.0,0.49094724655151367
SPTS,0.921241,0.0,0.935767650604248
SPU,0.90880025,0.0,0.43564558029174805
