,AUC,Percent Change,Difference
TS,0.8875414999999999,0.0,0.4670271873474121
SP1,0.88307425,0.0,0.2062211036682129
SPTS,0.8873107499999999,0.0,0.48412299156188965
SPU,0.8801605,0.5954999923706055,0.02565455436706543
