,NLL,ECE10,ECE15,ECE20
TS,1.3168717622756958,0.05124980956315994,0.05456795543432236,0.051828138530254364
SP1,1.2833082675933838,0.03492323309183121,0.048407819122076035,0.03950727358460426
SPTS,1.2976040840148926,0.03917904570698738,0.04078557714819908,0.04370272159576416
SPU,1.2811968326568604,0.03223771974444389,0.042456306517124176,0.04156200587749481
