,AUC,Percent Change,Difference
TS,0.8912556250000001,0.0,0.3961024284362793
SP1,0.889355,0.0,0.18239307403564453
SPTS,0.89142875,0.0,0.42003774642944336
SPU,0.8875124999999999,0.6840000152587891,-0.030884742736816406
