,AUC,Percent Change,Difference
TS,0.8877907499999999,0.0,0.6612014770507812
SP1,0.8849127499999999,0.0,0.35330724716186523
SPTS,0.8875225,0.0,0.6785328388214111
SPU,0.8844868749999999,0.04450000077486038,0.2891530990600586
