,AUC,Percent Change,Difference
TS,0.9251152500000001,0.0,0.34848475456237793
SP1,0.92221125,0.0,0.14042186737060547
SPTS,0.9251442500000001,0.0,0.3537261486053467
SPU,0.9210759999999999,0.19599999487400055,0.07376909255981445
