,AUC,Percent Change,Difference
TS,0.9086391249999999,0.0,0.3567514419555664
SP1,0.9059175,0.0,0.15365219116210938
SPTS,0.90863125,0.0,0.363508939743042
SPU,0.9049279999999998,0.13449999690055847,0.09311366081237793
