,AUC,Percent Change,Difference
TS,0.8759571250000001,0.0,0.36748623847961426
SP1,0.8735775,0.0,0.17554569244384766
SPTS,0.8759545000000001,0.0,0.3944084644317627
SPU,0.87166775,0.6445000171661377,-0.01579427719116211
