,AUC,Percent Change,Difference
TS,0.87751925,0.0,0.8300082683563232
SP1,0.8720000000000001,0.0,0.46402597427368164
SPTS,0.8776039999999999,0.0,0.8525264263153076
SPU,0.8704357499999998,0.032499998807907104,0.372267484664917
