,AUC,Percent Change,Difference
TS,0.9103024999999999,0.0,0.37636876106262207
SP1,0.90550675,0.0,0.14112639427185059
SPTS,0.9101050000000002,0.0,0.38710451126098633
SPU,0.9033305,0.4269999861717224,0.047960519790649414
