,NLL,ECE10,ECE15,ECE20
TS,1.0973036289215088,0.01873985305428505,0.027860766276717186,0.02392798289656639
SP1,1.0923473834991455,0.022613821551203728,0.030168216675519943,0.02832200564444065
SPTS,1.0951441526412964,0.02397918328642845,0.030748948454856873,0.03490037843585014
SPU,1.091697335243225,0.02421168051660061,0.03166276589035988,0.028922753408551216
