,NLL,ECE10,ECE15,ECE20
TS,1.2344996929168701,0.030113281682133675,0.033065345138311386,0.03914441168308258
SP1,1.2136846780776978,0.018636289983987808,0.025217562913894653,0.024336669594049454
SPTS,1.222715973854065,0.017877180129289627,0.0226723775267601,0.026745911687612534
SPU,1.2115566730499268,0.021186793223023415,0.026577085256576538,0.029904741793870926
