,AUC,Percent Change,Difference
TS,0.8856497499999999,0.0,0.4050755500793457
SP1,0.883281,0.0,0.1822981834411621
SPTS,0.8858352500000001,0.0,0.42871975898742676
SPU,0.8810395,0.671999990940094,-0.021924972534179688
