,NLL,ECE10,ECE15,ECE20
TS,1.1699910163879395,0.03013479895889759,0.030160238966345787,0.03159240633249283
SP1,1.1555242538452148,0.02759716473519802,0.03239155560731888,0.03517511859536171
SPTS,1.1627012491226196,0.02399701438844204,0.02931959182024002,0.03312285616993904
SPU,1.1550593376159668,0.02435993030667305,0.03062017820775509,0.029604708775877953
