,NLL,ECE10,ECE15,ECE20
TS,1.2869999408721924,0.03976510092616081,0.03927319496870041,0.040197551250457764
SP1,1.2595356702804565,0.041097160428762436,0.04202742129564285,0.043658819049596786
SPTS,1.2719110250473022,0.02519591897726059,0.032981693744659424,0.036166198551654816
SPU,1.259021520614624,0.03711366653442383,0.04014216363430023,0.04576267674565315
