,AUC,Percent Change,Difference
TS,0.90420875,0.0,0.5791709423065186
SP1,0.8988662500000001,0.0,0.27774548530578613
SPTS,0.9041192499999999,0.0,0.5941030979156494
SPU,0.8983970000000001,0.0,0.2559480667114258
