,AUC,Percent Change,Difference
TS,0.90415225,0.0,0.5768980979919434
SP1,0.898546625,0.0,0.26645588874816895
SPTS,0.9040185000000001,0.0,0.5920424461364746
SPU,0.89813125,0.0,0.24774885177612305
