,AUC,Percent Change,Difference
TS,0.9392045,0.0,0.5338387489318848
SP1,0.93469175,0.0,0.2568705081939697
SPTS,0.9392094999999999,0.0,0.538093090057373
SPU,0.9349625,0.0,0.269989013671875
