,AUC,Percent Change,Difference
TS,0.9096695000000001,0.0,0.5652706623077393
SP1,0.9049817499999999,0.0,0.2895660400390625
SPTS,0.9096682500000001,0.0,0.5729572772979736
SPU,0.9049525,0.0,0.28783607482910156
