,AUC,Percent Change,Difference
TS,0.899324,0.0,0.8298532962799072
SP1,0.89209925,0.0,0.44443225860595703
SPTS,0.8992185,0.0,0.8470747470855713
SPU,0.8899343749999998,0.02449999935925007,0.34288477897644043
