,AUC,Percent Change,Difference
TS,0.89314925,0.0,0.31957411766052246
SP1,0.8916109999999999,0.0,0.14294934272766113
SPTS,0.893297,0.0,0.3430948257446289
SPU,0.8895412500000001,0.7555000185966492,-0.0755312442779541
