,AUC,Percent Change,Difference
TS,0.9251635,0.0,0.6873207092285156
SP1,0.922481,0.0,0.3447272777557373
SPTS,0.9251030000000001,0.0,0.698441743850708
SPU,0.92184075,0.006000000052154064,0.27051424980163574
