,AUC,Percent Change,Difference
TS,0.9239222500000001,0.0,0.3520467281341553
SP1,0.9212083750000001,0.0,0.12672853469848633
SPTS,0.9238405,0.0,0.3653900623321533
SPU,0.91961,0.5370000004768372,0.014156341552734375
