,AUC,Percent Change,Difference
TS,0.9071647500000001,0.0,0.3540947437286377
SP1,0.904816375,0.0,0.13936376571655273
SPTS,0.9070762500000001,0.0,0.37089014053344727
SPU,0.90356925,0.4259999990463257,0.03970074653625488
