,NLL,ECE10,ECE15,ECE20
TS,1.2824887037277222,0.04400574043393135,0.04550894349813461,0.0452716238796711
SP1,1.2535115480422974,0.02893742546439171,0.030238259583711624,0.03135836124420166
SPTS,1.2644703388214111,0.025699768215417862,0.028379708528518677,0.02638787403702736
SPU,1.249045491218567,0.027571124956011772,0.030694106593728065,0.029850635677576065
