,NLL,ECE10,ECE15,ECE20
TS,1.171949863433838,0.026549655944108963,0.03010675497353077,0.03879615664482117
SP1,1.148351788520813,0.02521413564682007,0.033200737088918686,0.03330007568001747
SPTS,1.1555465459823608,0.02648225799202919,0.03318716958165169,0.032576557248830795
SPU,1.1485592126846313,0.02937481924891472,0.036112476140260696,0.034125085920095444
