,AUC,Percent Change,Difference
TS,0.8900609999999999,0.0,0.4854884147644043
SP1,0.8859225,0.0,0.23750829696655273
SPTS,0.8899092499999999,0.0,0.5030398368835449
SPU,0.88303025,0.5289999842643738,0.062456369400024414
