,AUC,Percent Change,Difference
TS,0.919165,0.0,0.4545249938964844
SP1,0.9155733749999999,0.0,0.20598530769348145
SPTS,0.9190805000000001,0.0,0.4668436050415039
SPU,0.91271225,0.6434999704360962,0.014584779739379883
