,AUC,Percent Change,Difference
TS,0.8818602499999999,0.0,0.834479808807373
SP1,0.87640825,0.0,0.47399258613586426
SPTS,0.8819549999999999,0.0,0.8566601276397705
SPU,0.8749312499999999,0.020500000566244125,0.3911123275756836
