,AUC,Percent Change,Difference
TS,0.933452,0.0,0.5532803535461426
SP1,0.9280117499999999,0.0,0.22377753257751465
SPTS,0.9334203749999999,0.0,0.5632760524749756
SPU,0.9274277500000001,0.0,0.19466900825500488
