,AUC,Percent Change,Difference
TS,0.8959157499999999,0.0,0.811687707901001
SP1,0.88951025,0.0,0.433718204498291
SPTS,0.8958495,0.0,0.8295137882232666
SPU,0.8875512499999999,0.03150000050663948,0.3270387649536133
