,AUC,Percent Change,Difference
TS,0.906035,0.0,0.3850231170654297
SP1,0.9013695,0.0,0.1524183750152588
SPTS,0.9058714999999998,0.0,0.39518046379089355
SPU,0.8996395,0.2720000147819519,0.07604432106018066
