,AUC,Percent Change,Difference
TS,0.9091914999999999,0.0,0.35577964782714844
SP1,0.90709975,0.0,0.15871858596801758
SPTS,0.9091352500000001,0.0,0.3717174530029297
SPU,0.9059505,0.2865000069141388,0.06803226470947266
