,AUC,Percent Change,Difference
TS,0.91964625,0.0,0.4085836410522461
SP1,0.9158902499999998,0.0,0.16513872146606445
SPTS,0.9195712500000001,0.0,0.4214465618133545
SPU,0.91210525,0.7664999961853027,-0.05306887626647949
