,AUC,Percent Change,Difference
TS,0.8908318749999999,0.0,0.433321475982666
SP1,0.8864259999999999,0.0,0.1918799877166748
SPTS,0.89066625,0.0,0.45174098014831543
SPU,0.88263075,0.6495000123977661,-0.0070192813873291016
