,AUC,Percent Change,Difference
TS,0.8923899999999999,0.0,0.31360650062561035
SP1,0.89075725,0.0,0.1325075626373291
SPTS,0.892485,0.0,0.3371293544769287
SPU,0.8886097499999999,0.7879999876022339,-0.1038820743560791
