,AUC,Percent Change,Difference
TS,0.91339025,0.0,0.3806178569793701
SP1,0.909116375,0.0,0.16012859344482422
SPTS,0.913232125,0.0,0.3912923336029053
SPU,0.906684375,0.4334999918937683,0.0505526065826416
