,AUC,Percent Change,Difference
TS,0.8654992499999999,0.0,0.3455629348754883
SP1,0.863499,0.0,0.15770292282104492
SPTS,0.8654662500000001,0.0,0.37245988845825195
SPU,0.861687,0.6894999742507935,-0.05091047286987305
