,AUC,Percent Change,Difference
TS,0.9191225000000001,0.0,0.44463634490966797
SP1,0.915235,0.0,0.19515180587768555
SPTS,0.9189615000000001,0.0,0.45685386657714844
SPU,0.912067,0.6875,-0.006333589553833008
