,NLL,ECE10,ECE15,ECE20
TS,1.2831852436065674,0.041188351809978485,0.04714932292699814,0.04635542258620262
SP1,1.2495605945587158,0.01885109581053257,0.024291088804602623,0.025843439623713493
SPTS,1.2641245126724243,0.01824825629591942,0.02045024372637272,0.025571754202246666
SPU,1.244547963142395,0.01946474239230156,0.0215761661529541,0.02659670263528824
