,AUC,Percent Change,Difference
TS,0.891006,0.0,0.47458791732788086
SP1,0.88656575,0.0,0.22576022148132324
SPTS,0.89081775,0.0,0.4920508861541748
SPU,0.88318575,0.5630000233650208,0.041860342025756836
