,AUC,Percent Change,Difference
TS,0.9255042499999999,0.0,0.3551969528198242
SP1,0.92320875,0.0,0.1523571014404297
SPTS,0.9255180000000001,0.0,0.35974764823913574
SPU,0.92259625,0.004999999888241291,0.10787463188171387
