,AUC,Percent Change,Difference
TS,0.9248322500000001,0.0,0.34917140007019043
SP1,0.9223575000000002,0.0,0.1363964080810547
SPTS,0.9248014999999999,0.0,0.3614492416381836
SPU,0.9209757500000001,0.4034999907016754,0.039139509201049805
