,AUC,Percent Change,Difference
TS,0.93874275,0.0,0.5330626964569092
SP1,0.9340645,0.0,0.24865007400512695
SPTS,0.93874775,0.0,0.5375645160675049
SPU,0.93411875,0.0,0.25126123428344727
