,NLL,ECE10,ECE15,ECE20
TS,1.1329345703125,0.02548673190176487,0.029040804132819176,0.03191155940294266
SP1,1.1182082891464233,0.02559569664299488,0.027333058416843414,0.03419032320380211
SPTS,1.1295151710510254,0.03166165202856064,0.03287550061941147,0.03237297385931015
SPU,1.1171984672546387,0.025070592761039734,0.02460421249270439,0.030337568372488022
