,NLL,ECE10,ECE15,ECE20
TS,1.1945034265518188,0.030379926785826683,0.03752896934747696,0.03339027985930443
SP1,1.1750236749649048,0.02137490175664425,0.02384522743523121,0.03668724000453949
SPTS,1.1835767030715942,0.018181823194026947,0.0269482359290123,0.030805496498942375
SPU,1.1748193502426147,0.018777508288621902,0.02308664657175541,0.03807639330625534
