,NLL,ECE10,ECE15,ECE20
TS,1.1874825954437256,0.02996203489601612,0.031120652332901955,0.04107115417718887
SP1,1.1688743829727173,0.01958782970905304,0.024805229157209396,0.025030411779880524
SPTS,1.1753226518630981,0.01959902048110962,0.023324348032474518,0.025981314480304718
SPU,1.1676892042160034,0.021719180047512054,0.022373754531145096,0.022595273330807686
