,NLL,ECE10,ECE15,ECE20
TS,1.1200722455978394,0.028490470722317696,0.025670211762189865,0.03407157585024834
SP1,1.1080435514450073,0.02110866829752922,0.02585703320801258,0.029866734519600868
SPTS,1.1126052141189575,0.020987054333090782,0.025463417172431946,0.027858950197696686
SPU,1.1074540615081787,0.021216360852122307,0.024435678496956825,0.02576925978064537
