,AUC,Percent Change,Difference
TS,0.8987932500000002,0.0,0.8094732761383057
SP1,0.89180525,0.0,0.4308440685272217
SPTS,0.8986837500000001,0.0,0.8264474868774414
SPU,0.8900947499999999,0.013000000268220901,0.3436317443847656
