,AUC,Percent Change,Difference
TS,0.8810605000000001,0.0,0.8221526145935059
SP1,0.87575725,0.0,0.45935940742492676
SPTS,0.8811027499999999,0.0,0.8433482646942139
SPU,0.8746257499999999,0.017500000074505806,0.3845479488372803
