,AUC,Percent Change,Difference
TS,0.891647375,0.0,0.4233982563018799
SP1,0.8875146249999999,0.0,0.18886327743530273
SPTS,0.8914567500000001,0.0,0.4400055408477783
SPU,0.8842837500000001,0.6470000147819519,-0.0011487007141113281
