,AUC,Percent Change,Difference
TS,0.89195675,0.0,0.6305615901947021
SP1,0.889341,0.0,0.36717915534973145
SPTS,0.8918815000000001,0.0,0.638303279876709
SPU,0.8888845000000001,0.0,0.33306121826171875
