,AUC,Percent Change,Difference
TS,0.8889539999999999,0.0,0.3316938877105713
SP1,0.8871592500000001,0.0,0.14671802520751953
SPTS,0.8891155,0.0,0.3548855781555176
SPU,0.8848605,0.7609999775886536,-0.0787043571472168
