,NLL,ECE10,ECE15,ECE20
TS,1.2012939453125,0.03038240782916546,0.03737442195415497,0.03735502064228058
SP1,1.1763460636138916,0.02527092583477497,0.02754654362797737,0.03175482898950577
SPTS,1.186652421951294,0.015649061650037766,0.026683630421757698,0.02458908222615719
SPU,1.1706960201263428,0.026655083522200584,0.027782974764704704,0.03320648521184921
